run_dir,experiment_name,family,dataset,n_samples,k,generation_seed,seed_dataset,fc_enabled,fc_lower_percentile,fc_upper_percentile,question_id,question,gold_answer,majority_answer,eigenscore,correctness_score,is_correct,unique_generations,clip_fraction
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_416,What is the capital city of Croatia?,,Zagreb.,-6.185361060578735,,True,1,0.0036730410447761196
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_5016,What name is given to a substance that accelerates a chemical reaction without itself being affected?,,Catalyst.,-5.662412202385873,,True,2,0.004794879599567099
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_5225,Which Puccini opera begins with 'Rodolfo' finishing writing an article while his friends go drinking?,,La Bohème.,-6.178478782433248,,True,1,0.007904931841563786
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_5312,"Which former American President, who was born on 9th January 1913, died on the 28th April 1994 after suffering a stroke?",,Gerald Ford.,-3.2440336716367226,,False,7,0.006096762799202128
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_5334,Who was Manchester United manager immediately prior to Alex Ferguson?,,Ron Atkinson.,-5.324056412582051,,True,3,0.0054628725405092594
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_5518,"Which motor company owns the truck maker, Scania?",,Scania is owned by Volkswagen Group.,-6.183530969468043,,False,1,0.006550007038288288
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_559,"Which premiership manager upset Louis Van Gaal in February 2015, when he described his team as long ball united?",,David Moyes.,-4.792589643566034,,False,4,0.007782298900462963
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_5951,"In the TV series 'Friends', what is 'rachel's' surname?",,Green.,-6.190050853754357,,True,1,0.006135844748858447
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_5979,Which company manufactures the Playstation video games console?,,Sony.,-6.184740533944776,,True,1,0.0029691445707070705
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_6264,Trinidad lies opposite the delta of which major river?,,The Orinoco River.,-3.1020562598664063,,True,8,0.005318648726851852
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_6381,"Who is the only Rugby League player to win two consecutive Lance Todd trophies, doing so in 2007 and 2008?",,Benji Marshall.,-4.178423280654534,,False,5,0.007511014716569768
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_661,"Which 19th century king sired ten illegitimate children, by the Irish comedienne, Dorothea Jordan?",,King George IV of the United Kingdom.,-3.742382756142958,,False,6,0.007964295504385965
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_6624,Which town is the administrative headquarters of Northumberland?,,Alnwick.,-6.181137275635653,,False,1,0.004368583937198068
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_6744,"John Lennon had two number one hits in 1981. 'Imagine' was one, what was the other?",,'(Just Like) Starting Over'.,-3.937558949563825,,False,6,0.007475298713235294
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_6788,"Which country's national railway has bought out 'English, Welsh and Scottish Railways' and is negotiating to buy the government's one third share in Eurostar?",,France.,-5.088924648988295,,False,3,0.007438151041666666
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_714,What was the name of the eponymous 'Knight of the Holy Grail' in an opera by Wagner?,,Parsifal.,-4.080441818652197,,True,5,0.007458022953003876
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_723,What sort of plant is 'Bladderwrack'?,,Bladderwrack is a type of large brown seaweed.,-3.7381730138411995,,True,7,0.007622031560019841
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_7507,"John Nettles plays 'Detective Chief Inspector Tom Barnaby' in 'Midsomer Murders', who played 'Detective Sergeant Gavin Troy'?",,John Nettles played 'Detective Sergeant Gavin Troy'.,-0.6775499655839771,,False,13,0.01092998798076923
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_7776,"Belonging to Indonesia, Irian Jaya is the western portion of which large island?",,New Guinea.,-6.180810538114715,,True,1,0.006704883658008658
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_7960,"The long distance train, 'The Canadian', travels between Toronto and which other city?",,Vancouver.,-6.1712560745010405,,True,1,0.006037326388888889
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_8616,Which woodwind instrument is the smallest of the flutefamily?,,The piccolo.,-3.6959485361089888,,True,7,0.006350793800200804
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_8712,What name is given to the temperature of -273.15 degrees Celsius?,,Absolute zero.,-6.180909208128716,,True,1,0.0043700057077625575
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_8823,The crime drama 'The Killing' shown on BBC 4 earlier this year is set in which European capital city?,,Berlin.,-5.621713119014304,,False,2,0.005968685699588477
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_904,Which word completes the name of the rock band 'Half Man Half...'?,,Half Man Half Biscuit.,-4.054760942821579,,True,5,0.006192294034090909
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_9326,In which game could you be faced with a 'Simple or Double Squeeze'?,,Monopoly.,-2.5688561807205152,,False,8,0.004842862215909091
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,odql_9796,How many American states were there at the beginning of the twentieth century?,,There were 48 American states at the beginning of the twentieth century.,-5.791194627817213,,False,2,0.006797066482843137
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_10156,"How much, in pounds sterling, does the Best in Show Winner receive at the annual Crufts Dog Show?",,"£8,000.",-3.9390430763926654,,False,7,0.006621666094322344
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_1429,Rodolfo and Mimi are the main characters in which opera by Giacomo Puccini?,,La Bohème.,-5.641554427529669,,True,2,0.007176920572916667
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_1448,What was the name of the Prime Minister of Egypt who was assassinated in 1910?,,I couldn't find any information on a Prime Minister of Egypt being assassinated in 1910.,-3.6994147440078473,,False,8,0.007480745789007092
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_1502,"Smoky, Leaf-nosed and Vesper are all species of which creature?",,Bats.,-5.166847667613366,,True,3,0.005338541666666667
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_1556,Astrakhan is the curly hair of which young animal?,,A lamb.,-1.5467284286494427,,True,11,0.0066116026606425704
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_162,Which Asian country hosted its first Formula One Grand Prix motor race in October 2010?,,Korea.,-3.622750314923766,,True,6,0.006162359775641025
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_1750,"In Greek mythology, who was the first wife of Aegeus?",,Chalciope.,-3.843912757224518,,False,6,0.006460268862612612
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_1767,La Paz is the administrative capital of which South American country?,,Bolivia.,-6.181176407423832,,True,1,0.005368801349765258
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_2151,What colour are the flowers of a hawkbit plant?,,The flowers of a hawkbit plant are typically yellow.,-0.3961745329586632,,True,15,0.006886449353448276
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_2169,In which British city is the Jewry Wall Museum?,,Leicester.,-6.175115388832944,,True,1,0.004415760869565217
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_2215,Which actor succeeded Marlon Brando as head of the Corleone family in the Godfather films?,,Al Pacino.,-5.13531712999261,,True,3,0.008379729406130269
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_2221,"Brown, American Rainbow and Cutthroat are all types of which fish?",,Trout.,-5.587281274628954,,True,2,0.005056423611111111
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_2359,The ‘La Scala Opera House’ is in which European city?,,Milan.,-5.699411087496858,,True,2,0.004553947274543379
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_2601,The Manuel M.Torres Dam is the largest hydro plant in which country?,,Brazil.,-4.856222026707448,,False,4,0.004411458333333333
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_2701,What is the name of a triangle which has sides unequal in length?,,Scalene triangle.,-5.193782243754512,,True,3,0.004549153645833333
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_2869,"In the novel ‘Jane Eyre’ by Charlotte Bronte, what is the name of Mr Rochester’s first wife?",,Bertha Mason.,-5.665863421079583,,True,2,0.008205206819282945
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_306,Antigonus is a character in which Shakespeare play?,,"Antigonus is a character in ""A Winter's Tale"".",-4.207465420436419,,True,5,0.007352856342299578
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_3320,The 1981 film ‘Chariots of Fire’ was based on the stories of which two British athletes?,,Eric Liddell and Harold Abrahams.,-6.177723625028776,,True,1,0.008826053503787878
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_355,Which British singer played Jareth the Goblin King in the 1986 film ‘Labyrinth’?,,David Bowie.,-6.1893876942021375,,True,1,0.007612179487179487
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_3573,What was painter Rubens first name?,,Peter.,-6.1804337482127405,,True,1,0.003635817307692308
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_3648,Who became US President John Kennedy’s Vice President in 1961?,,Lyndon B. Johnson.,-6.183940377053817,,True,1,0.005481770833333333
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_3674,The Zugsptize is the highest mountain in which European country?,,Switzerland.,-4.331646291856315,,False,5,0.0043285815746753244
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_3821,Which tennis player was dubbed ‘Superbrat’ by the British press?,,John McEnroe.,-2.9925568961673106,,True,7,0.006919030975877193
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_4106,A Violent Storm is which number on the Beaufort Scale?,,8.,-2.8320522136565387,,False,9,0.00508882705479452
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_4324,The Hindhead Tunnel is in which English county?,,Surrey.,-6.180705617821998,,True,1,0.004434631642512077
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_4395,The UK television series ‘Father Ted’ is set on which fictional island?,,Craggy Island.,-6.186795958392269,,True,1,0.0064670138888888885
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_4528,In which country was the 2006 FIFA World Cup held?,,Germany.,-6.1924175347221935,,True,1,0.0036551339285714286
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_4801,In which European city was the 1968 Eurovision Song Contest held?,,London.,-5.133579239795489,,True,3,0.0051277669270833335
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_5157,Who created the Star Wars series of films?,,George Lucas.,-6.176894516031342,,True,1,0.003940259639303482
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_5224,"In the television series ‘Thunderbirds’, what is Lady Penelope’s surname?",,Creighton-Ward.,-5.74338285695785,,True,2,0.007260613692434211
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_5231,Fiji Day is celebrated in Fiji during which month of the year?,,September.,-5.262586365076207,,False,3,0.004619013798701299
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_525,"A mahout is a person who works, tends and rides which animal?",,An elephant.,-6.1760844939583075,,True,1,0.005623037956621005
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_5271,"Which city hosted the 1980 Summer Olympics, which were boycotted by over 60 nations?",,Moscow.,-4.729427097036734,,True,4,0.006968826593137255
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_5285,Which motorcycle company introduced the Jet Ski in 1972?,,Kawasaki.,-4.606768996346484,,True,4,0.005417209201388889
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_5361,Bombay Sapphire is what type of alcoholic drink?,,A gin-based cocktail.,-2.231966336651044,,True,9,0.005589330252347418
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_5778,"Which former Italian Prime Minister was kidnapped by The Red Brigade in 1978, and killed after 55 days in captivity?",,It was Aldo Moro.,-3.3972205783109133,,True,6,0.008845142326732672
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_5898,Arturo Frondizi became president of which South American country in May 1958?,,Argentina.,-6.182067951625244,,True,1,0.005086805555555555
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_606,The Hotel Matignon is the official residence of the Prime Minister of which European country?,,France.,-6.185355714609133,,True,1,0.004222972972972973
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_6092,What is footballer Ryan Giggs real surname?,,Giggs' real surname is Wilson.,-4.3672755747543,,True,5,0.0061937736742424246
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_6125,David Lloyd George was British Prime Minister during the reign of which monarch?,,King George V.,-4.232193613347188,,True,5,0.006786234318996416
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_6330,Which US singer/musician played Leather Tuscadero in the television show ‘Happy Days’?,,Annette Funicello.,-4.69988611439676,,False,4,0.00810210739356884
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_6535,Vingt-et-Un is which number in English?,,Twenty-one.,-5.719856728001039,,True,2,0.004629097732843137
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_6581,"In religion, there are how many Stations of the Cross?",,14.,-6.178019270437433,,True,1,0.003948709239130435
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_6790,"Scottish artist, Sir Henry Raeburn was knighted by which British monarch in 1822?",,King George IV.,-6.178378962900945,,True,1,0.006416829427083334
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_6853,Mossel Bay is a harbour town which lies on the coast of which African country?,,South Africa.,-6.17438582533133,,True,1,0.005062705592105263
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_7216,The World Bog Snorkelling Championships are held annually in which European country?,,United Kingdom.,-4.7973386172994,,False,4,0.0051365403824200915
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_7271,Thomas the Tank Engine lives on which fictional island?,,Sodor.,-6.184693586881814,,True,1,0.005696614583333333
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_7283,"In the Anna Sewell novel, what is Black Beauty?",,Black Beauty is a horse.,-3.8754129783155116,,True,6,0.005987870065789474
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_7372,"In the standard game of Monopoly, you go to jail if you throw how many consecutive sets of doubles on the dice?",,Three.,-5.265421327071225,,True,3,0.007962814031862745
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_7640,‘La Marcha Real’ (The Royal march) is the national anthem of which country?,,Spain.,-6.17649262643689,,True,1,0.005529570997807018
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_7680,"What is the title of the 18th Century novel by Lawrence Sterne, which was published in nine volumes?",,"The Life and Opinions of Tristram Shandy, Gentleman.",-5.100756852807445,,True,3,0.00835905997983871
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_7768,Philippa of Hainault was the wife of which English monarch?,,King Edward III of England.,-3.8103398920582476,,True,6,0.006538685581140351
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_7817,How many ‘E’ tiles are provided in a Scrabble game?,,7,-2.7333396113922825,,False,8,0.005935594512195122
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_7919,"In medicine, Daltonism (or deuteranopia) is better known by what name?",,Red-green color blindness.,-6.181959151676276,,False,1,0.007177940400843882
fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc_qa820_nNone_k20_ds42_gs42_fc05_995,fc,qa820,,20,42,42,True,0.5,99.5,qb_811,‘Divine Wind’ is the English translation of which Japanese word?,,Kamikaze.,-6.171310571706923,,True,1,0.0052306292808219175
